MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,$\delta$,Δ$\chi$,ΔTm,Tm(K),VEC,AN,K,B,ΔB,G,ΔG,ΔSmix,$\lambda$,subcategory,category,total,e_ij_max,target
1.0,25.0,24.0,11.615384615384615,7.644970414201183,1.0,3.0,94.0,91.0,75.07692307692308,25.727810650887573,92.0,1.00794,54.938045,53.930105000000005,23.921323461538464,16.53805857988166,1.00794,14.01,1519.0,1504.99,234.16153846153844,229.16544378698225,14.01,1.0,17.0,16.0,8.692307692307692,7.36094674556213,1.0,1.0,4.0,3.0,2.4615384615384617,1.0414201183431953,1.0,31.0,203.0,172.0,93.0,46.46153846153846,31.0,0.82,3.44,2.62,2.4238461538461538,0.7656804733727811,2.2,1.0,2.0,1.0,1.5384615384615385,0.4970414201183432,1.0,0.0,5.0,5.0,2.1538461538461537,2.3195266272189348,0.0,0.0,5.0,5.0,0.38461538461538464,0.7100591715976332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.076923076923077,2.840236686390533,1.0,0.0,1.0,1.0,0.46153846153846156,0.4970414201183432,0.0,0.0,2.0,2.0,0.6153846153846154,0.6627218934911243,0.0,5.0,5.0,0.38461538461538464,0.7100591715976332,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4615384615384615,0.7100591715976331,1.0,6.615,73.1066666667,66.4916666667,23.027763041561535,16.31334693600473,6.615,0.0,7.853,7.853,3.1833846153846155,2.873609467455621,2.493,0.000310120689655,0.000310120689655,2.3855437665769228e-05,4.4040807998343185e-05,0.0,12.0,229.0,217.0,133.15384615384616,79.83431952662721,64.0,0.6981155846850828,0.8919,386.86433549056477,234.1615384615385,4.0769230769230775,11.615384615384617,16.046981538461537,34.76615384615385,1.0066690685743194,37.21923076923077,0.41150800662292975,12.4591,25.5642,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, -0.058, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.058, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.187]]",0.18713,"[-0.058, 0.187]"
3.0,25.0,22.0,9.625,4.9375,8.0,1.0,87.0,86.0,60.0,31.5,87.0,6.941,54.938045,47.997045,20.112893125,10.6994396875,15.9994,54.8,1687.0,1632.2,541.5725,530.71375,54.8,1.0,16.0,15.0,10.875,5.90625,16.0,2.0,4.0,2.0,2.375,0.5625,2.0,66.0,139.0,73.0,96.25,30.25,66.0,0.98,3.44,2.46,2.39625,1.04375,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.625,1.96875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.375,1.0625,2.0,9.105,20.44,11.335,12.5667816091875,3.9815804597593747,9.105,0.0,0.773,0.773,0.096625,0.16909375000000001,0.0,0.000310120689655,0.000310120689655,3.8765086206875e-05,6.783890086203125e-05,0.0,12.0,229.0,217.0,118.75,106.75,12.0,0.5449096501654419,1.08,635.4727777558611,541.5725,4.625,9.625,40.98829,57.03,0.6229523804840424,33.8625,0.5057409334761839,10.0849,33.9644,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, 0.376, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.376, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.739]]",0.73867,"[0.376, 0.739]"
8.0,30.0,22.0,12.833333333333334,5.638888888888888,8.0,7.0,87.0,80.0,70.66666666666667,21.499999999999996,87.0,15.9994,65.38,49.380599999999994,26.141900000000003,11.832916666666668,15.9994,54.8,1687.0,1632.2,556.69,585.5383333333333,54.8,2.0,16.0,14.0,13.0,3.8333333333333335,16.0,2.0,4.0,2.0,2.6666666666666665,0.7777777777777777,2.0,66.0,176.0,110.0,96.5,35.583333333333336,66.0,1.0,3.44,2.44,2.6275,0.9479166666666666,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.5555555555555554,4.0,0.0,10.0,10.0,0.8333333333333334,1.5277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,5.5,1.6666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,9.105,37.77,28.665000000000003,16.17625,8.619166666666667,9.105,0.0,0.773,0.773,0.12883333333333333,0.21472222222222223,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,98.5,100.91666666666667,12.0,0.617061390744954,0.9972,642.9340161322932,556.6899999999999,5.5,12.833333333333332,68.34883833333333,56.57666666666667,0.4313747421956175,37.62916666666667,0.3593078385157391,9.3012,24.4278,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.084, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.348, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.348]]",0.34792,"[0.084, -0.348, -0.348]"
9.0,51.0,42.0,14.75,9.0625,9.0,2.0,93.0,91.0,69.25,33.625,93.0,18.9984032,121.76,102.7615968,32.84144432,22.229638920000003,18.9984032,53.5,903.78,850.28,239.1275,232.034375,53.5,1.0,17.0,16.0,12.75,5.875,17.0,2.0,5.0,3.0,2.625,0.78125,2.0,57.0,166.0,109.0,94.5,46.875,57.0,0.93,3.98,3.05,2.97625,1.2546875,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.5,1.875,5.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.5,2.75,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.25,0.4375,1.0,9.7075,31.56,21.8525,17.323020833325,9.51940104165625,9.7075,0.0,1.97,1.97,1.23125,0.9234374999999999,1.97,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,87.375,90.46875,15.0,0.7146130965633656,1.3356,284.76026662516927,239.14625,5.25,14.75,38.0173125,40.300000000000004,0.4958146100407674,30.66875,0.5726493925777854,7.4847,14.6566,ortho222,CAT A,"[[0.0, 0.0, 0.0, -0.059, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.095, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.013]]",0.09497,"[-0.059, -0.095, -0.013]"
51.0,77.0,26.0,60.0,11.333333333333334,51.0,60.0,90.0,30.0,78.33333333333333,12.222222222222223,60.0,121.76,192.217,70.45700000000001,147.19233333333332,30.016444444444446,121.76,722.66,2739.0,2016.3400000000001,1455.1466666666668,855.9022222222223,722.66,9.0,16.0,7.0,13.333333333333334,2.888888888888889,9.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,138.0,141.0,3.0,139.33333333333334,1.1111111111111143,138.0,2.05,2.2,0.15000000000000036,2.1166666666666667,0.05555555555555566,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,7.0,10.0,3.0,9.0,1.3333333333333333,7.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,15.0,23.0,8.0,18.0,3.3333333333333335,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,2.0,14.21,34.7633333333,20.553333333299996,26.844444444433332,8.422962962955554,14.21,0.0,0.464,0.464,0.15466666666666667,0.20622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,181.0,29.333333333333332,152.0,0.17099081485886056,0.0624,910.827700403442,1455.1466666666665,6.666666666666666,59.99999999999999,59.0,142.33333333333331,0.8851033923680035,82.0,1.103956075420783,9.1339,312.3985,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.115, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.115, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.115]]",0.11508,0.115
8.0,50.0,42.0,23.818181818181817,19.041322314049584,9.0,80.0,93.0,13.0,87.72727272727273,5.752066115702479,93.0,15.9994,118.71,102.7106,54.98452901818182,46.345797077685944,18.9984032,53.5,505.08,451.58,217.8290909090909,208.90975206611571,53.5,14.0,17.0,3.0,15.818181818181818,1.322314049586777,17.0,2.0,5.0,3.0,3.090909090909091,1.3884297520661155,2.0,57.0,139.0,82.0,87.63636363636364,37.35537190082644,57.0,1.96,3.98,2.02,3.196363636363636,0.8991735537190084,3.98,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.8181818181818183,1.322314049586777,5.0,0.0,10.0,10.0,3.6363636363636362,4.628099173553719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.454545454545455,3.305785123966942,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1818181818181817,1.322314049586777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1818181818181817,1.322314049586777,1.0,9.105,33.285,24.179999999999996,18.226363636363633,10.95173553719008,9.7075,0.0,1.97,1.97,1.0745454545454545,0.9768595041322314,1.97,0.0,0.0,0.0,0.0,0.0,12.0,141.0,129.0,60.54545454545455,58.51239669421488,15.0,0.6145489846590382,0.9467,217.12919661987743,217.84545454545452,5.818181818181818,23.81818181818182,24.38116181818182,55.17454545454545,0.03871065649880308,34.38636363636364,0.3602278718303408,7.6195,20.175,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.051, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.257, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.075]]",0.25664,"[0.051, -0.257, -0.075]"
1.0,25.0,24.0,6.642857142857143,4.836734693877551,1.0,52.0,92.0,40.0,86.0,5.857142857142857,92.0,1.00794,54.938045,53.930105000000005,13.283081928571429,10.521550224489797,1.00794,14.01,1519.0,1504.99,161.2435714285714,216.25897959183675,14.01,1.0,16.0,15.0,8.785714285714286,6.928571428571429,1.0,1.0,4.0,3.0,1.7857142857142858,0.673469387755102,1.0,31.0,139.0,108.0,59.5,24.428571428571427,31.0,1.55,3.44,1.89,2.6557142857142857,0.6151020408163265,2.2,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,1.8571428571428572,1.8571428571428572,0.0,0.0,5.0,5.0,0.35714285714285715,0.6632653061224489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.7857142857142856,2.3877551020408165,1.0,0.0,1.0,1.0,0.42857142857142855,0.489795918367347,1.0,0.0,3.0,3.0,1.1428571428571428,1.1428571428571428,0.0,5.0,5.0,0.35714285714285715,0.6632653061224489,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.9285714285714286,0.7959183673469388,1.0,6.615,22.5702380952,15.9552380952,9.502969593007142,2.759666503296938,6.615,0.0,7.853,7.853,3.941428571428571,3.709285714285714,7.853,0.000310120689655,0.000310120689655,2.21514778325e-05,4.113845883178571e-05,0.0,2.0,217.0,215.0,116.92857142857143,91.36734693877551,194.0,0.48104647063239714,0.6497,383.9843395729114,161.24357142857144,3.7857142857142856,6.642857142857142,0.6626949999999999,55.26571428571428,0.38031753645443483,43.75,0.0,10.7779,46.576,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.167, 0.0], [0.0, 0.0, 0.0, -0.008, 0.0, 0.0], [0.294, -0.023, 0.239, 0.0, 0.0, 0.0]]",0.379201169038282,"[-0.167, -0.008, 0.294, -0.023, 0.239]"
27.0,83.0,56.0,50.0,22.0,27.0,44.0,86.0,42.0,62.666666666666664,15.555555555555555,44.0,58.933195,208.9804,150.04720500000002,119.71253166666668,59.51191222222223,58.933195,544.4,2128.0,1583.6,1480.1333333333332,623.8222222222222,544.4,4.0,15.0,11.0,9.333333333333334,3.777777777777778,4.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,126.0,175.0,49.0,149.66666666666666,16.888888888888886,126.0,1.33,2.02,0.69,1.7433333333333334,0.2755555555555555,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,2.0,10.0,8.0,6.333333333333333,2.8888888888888893,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,4.0,29.0,25.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,8.0,8.0,3.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,10.245,32.95,22.705000000000005,22.13,7.923333333333335,10.245,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.5161570666666667,0.6882094222222221,0.0,12.0,194.0,182.0,133.33333333333334,80.88888888888889,12.0,0.16659194902088098,0.2978,677.7893740355889,1480.1333333333332,6.0,50.0,43.66666666666666,88.18666666666665,0.7435576042792581,40.0,0.6547900426854397,9.1339,329.1141,cubic,CAT A,"[[0.0, 0.0, 0.0, -0.673, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.673, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.673]]",0.672896490363991,-0.673
8.0,56.0,48.0,21.6,16.32,8.0,9.0,87.0,78.0,66.2,24.96,87.0,15.9994,137.327,121.3276,48.80372,39.365184,15.9994,54.8,1728.0,1673.2,578.48,628.4159999999999,54.8,2.0,16.0,14.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,107.4,49.68,66.0,0.89,3.44,2.55,2.624,0.9792,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,1.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,9.105,63.59,54.485,20.244999999999997,17.338,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,229.0,217.0,98.0,103.2,12.0,0.7495610043247557,1.0502,681.439295608934,578.48,6.0,21.6,21.815948000000002,70.05600000000001,0.8214596897246611,42.43,0.5312712961597824,7.9005,14.0619,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.039, 0.0], [0.0, 0.0, 0.0, 0.039, 0.0, 0.0], [4.32, 4.32, 16.746, 0.0, 0.0, 0.0]]",17.8259585864913,"[0.039, 4.32, 16.746]"
7.0,60.0,53.0,23.428571428571427,20.897959183673468,8.0,19.0,87.0,68.0,64.85714285714286,26.20408163265306,87.0,14.0067,144.242,130.2353,53.92434837142857,51.610086644897954,15.9994,54.8,1294.0,1239.2,535.5600000000001,547.0828571428572,54.8,3.0,16.0,13.0,11.714285714285714,4.979591836734694,16.0,2.0,6.0,4.0,3.2857142857142856,1.5510204081632655,2.0,66.0,201.0,135.0,113.14285714285714,52.44897959183673,66.0,1.14,3.44,2.3,2.4642857142857144,1.0008163265306123,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.6734693877551021,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,3.0,6.0,3.0,5.428571428571429,0.8163265306122448,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,2.0,10.0,8.0,4.857142857142857,2.979591836734694,2.0,9.105,34.81,25.705000000000002,18.311964285714286,9.427448979591835,9.105,0.0,6.437,6.437,0.9195714285714286,1.5764081632653062,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,120.42857142857143,92.93877551020408,12.0,0.655544935965487,1.0299,564.998761736046,536.4171428571428,4.571428571428571,23.428571428571427,38.44365285714285,50.605714285714285,0.2766613200622631,33.285714285714285,0.3746648376039003,10.6173,24.7063,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.813, 0.0], [0.0, 0.0, 0.0, 0.813, 0.0, 0.0], [-0.128, -0.128, 1.984, 0.0, 0.0, 0.0]]",1.99236495863584,"[0.813, -0.128, 1.984]"
7.0,60.0,53.0,23.428571428571427,20.897959183673468,8.0,19.0,87.0,68.0,64.85714285714286,26.20408163265306,87.0,14.0067,144.242,130.2353,53.92434837142857,51.610086644897954,15.9994,54.8,1294.0,1239.2,535.5600000000001,547.0828571428572,54.8,3.0,16.0,13.0,11.714285714285714,4.979591836734694,16.0,2.0,6.0,4.0,3.2857142857142856,1.5510204081632655,2.0,66.0,201.0,135.0,113.14285714285714,52.44897959183673,66.0,1.14,3.44,2.3,2.4642857142857144,1.0008163265306123,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.6734693877551021,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,3.0,6.0,3.0,5.428571428571429,0.8163265306122448,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,2.0,10.0,8.0,4.857142857142857,2.979591836734694,2.0,9.105,34.81,25.705000000000002,18.311964285714286,9.427448979591835,9.105,0.0,6.437,6.437,0.9195714285714286,1.5764081632653062,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,120.42857142857143,92.93877551020408,12.0,0.655544935965487,1.0299,564.998761736046,536.4171428571428,4.571428571428571,23.428571428571427,38.44365285714285,50.605714285714285,0.2766613200622631,33.285714285714285,0.3746648376039003,10.6173,24.7063,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.813, 0.0], [0.0, 0.0, 0.0, 0.813, 0.0, 0.0], [-0.128, -0.128, 1.984, 0.0, 0.0, 0.0]]",1.99236495863584,"[0.813, -0.128, 1.984]"
14.0,14.0,0.0,14.0,0.0,14.0,78.0,78.0,0.0,78.0,0.0,78.0,28.0855,28.0855,0.0,28.0855,0.0,28.0855,1687.0,1687.0,0.0,1687.0,0.0,1687.0,14.0,14.0,0.0,14.0,0.0,14.0,3.0,3.0,0.0,3.0,0.0,3.0,111.0,111.0,0.0,111.0,0.0,111.0,1.9,1.9,0.0,1.9,0.0,1.9,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,20.44,20.44,0.0,20.44,0.0,20.44,0.773,0.773,0.0,0.773,0.0,0.773,0.0,0.0,0.0,0.0,0.0,227.0,227.0,0.0,227.0,0.0,227.0,1e-09,0.0,0.0,1687.0,4.0,14.0,150.0,100.0,0.0,43.75,0.0,-0.0,-0.0,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.002, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.002, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.002]]",0.00192,0.002
49.0,51.0,2.0,50.0,1.0,49.0,75.0,85.0,10.0,80.0,5.0,75.0,114.818,121.76,6.942000000000007,118.289,3.4710000000000036,114.818,429.75,903.78,474.03,666.765,237.015,429.75,13.0,15.0,2.0,14.0,1.0,13.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,140.5,1.5,139.0,1.78,2.05,0.2699999999999998,1.915,0.1349999999999999,1.78,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,24.26,31.56,7.299999999999997,27.91,3.6499999999999986,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,166.0,27.0,152.5,13.5,139.0,0.07958477508650513,0.135,237.015,666.765,4.0,50.0,53.0,47.78,0.12097111762243618,31.875,0.37254901960784315,5.7628,909.8619,cubic,CAT A,"[[0.0, 0.0, 0.0, -0.212, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.212, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.212]]",0.21221,-0.212
8.0,48.0,40.0,14.0,8.0,8.0,70.0,87.0,17.0,84.22222222222223,3.7037037037037015,87.0,15.9994,112.411,96.4116,30.039436,18.720048000000002,15.9994,54.8,594.22,539.4200000000001,173.0688888888889,157.69185185185188,54.8,12.0,16.0,4.0,15.333333333333334,0.8888888888888887,16.0,2.0,5.0,3.0,2.5555555555555554,0.7407407407407407,2.0,66.0,144.0,78.0,83.77777777777777,23.703703703703702,66.0,1.69,3.44,1.75,2.967777777777778,0.6296296296296295,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3333333333333335,0.8888888888888888,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,6.444444444444445,1.234567901234568,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,9.105,22.5702380952,13.4652380952,13.25171957671111,5.528959435614815,9.105,0.0,1.625,1.625,0.3611111111111111,0.5617283950617283,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,30.0,36.44444444444444,12.0,0.5247369219040169,0.6815,183.45410134081342,173.0688888888889,6.444444444444445,14.0,10.847942222222223,42.81777777777778,0.40584667360761406,41.0,0.18971157544029327,7.056,25.6256,ortho222,CAT A,"[[0.0, 0.0, 0.0, -0.116, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.099]]",0.11583,"[-0.116, 0.035, -0.099]"
