NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,track_id
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,21.0,43.0,14.5,50.0,7.0,7.0,62.75,75.0,27.875,82.0,7.0,82.0,46.70035,104.7033,36.004825,118.71,14.0067,14.0067,436.54499999999996,1051.95,373.495,1115.0,63.05,63.05,11.5,13.0,4.75,15.0,2.0,15.0,3.25,3.0,1.25,5.0,2.0,2.0,114.25,105.0,43.25,176.0,71.0,71.0,2.26,2.04,0.78,3.04,1.0,3.04,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,3.0,2.5,10.0,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,12.0,3.75,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,1.25,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,1.25,4.0,0.0,3.0,25.148125,23.001250000000002,10.379375,37.77,14.76875,14.76875,3.2185,6.437,3.2185,6.437,0.0,6.437,0.0,0.0,0.0,0.0,0.0,0.0,188.5,84.0,23.75,225.0,141.0,194.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.0,1.0,0.6466866716413986,0.25062786054898245,158.0
3.0,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,14.666666666666666,49.0,13.444444444444443,55.0,6.0,7.0,67.5,77.0,20.833333333333332,82.0,5.0,82.0,33.15782531666666,120.8947519,33.2492088611111,132.9054519,12.0107,14.0067,1356.1233333333334,3759.95,1644.5844444444444,3823.0,63.05,63.05,12.333333333333332,14.0,3.7777777777777786,15.0,1.0,15.0,2.6666666666666665,4.0,1.111111111111111,6.0,2.0,2.0,101.5,173.0,47.5,244.0,71.0,71.0,2.5016666666666665,2.25,0.5705555555555557,3.04,0.79,3.04,1.8333333333333333,1.0,0.2777777777777778,2.0,1.0,2.0,2.1666666666666665,3.0,0.8333333333333333,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,1.0,5.0,0.16666666666666666,1.0,0.2777777777777778,1.0,0.0,0.0,2.833333333333333,4.0,0.9444444444444446,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6666666666666666,4.0,1.0,3.0,28.558541666666663,110.125,29.068819444444436,115.765,5.64,14.76875,4.717166666666667,6.437,1.7198333333333333,6.437,0.0,6.437,0.0,0.0,0.0,0.0,0.0,0.0,199.83333333333331,35.0,9.722222222222209,229.0,194.0,194.0,0.4583333333333333,0.5416666666666666,0.0,0.0,1.0,0.7179370483061845,0.19896692410586878,1185.0
2.0,0.7142857142857142,0.6425630636107735,0.5962896661282494,0.5817489027710038,0.5745677356889045,34.857142857142854,65.0,31.83673469387755,72.0,7.0,7.0,66.14285714285714,37.0,18.122448979591837,82.0,45.0,82.0,84.49954285714286,164.4833,80.56324897959183,178.49,14.0067,14.0067,1110.0285714285715,2442.95,1196.5469387755102,2506.0,63.05,63.05,10.285714285714285,11.0,5.387755102040816,15.0,4.0,15.0,3.714285714285714,4.0,1.9591836734693877,6.0,2.0,2.0,115.57142857142857,104.0,50.93877551020408,175.0,71.0,71.0,2.2942857142857145,1.74,0.8522448979591837,3.04,1.3,3.04,2.0,0.0,0.0,2.0,2.0,2.0,1.7142857142857142,3.0,1.4693877551020407,3.0,0.0,3.0,0.8571428571428571,2.0,0.9795918367346937,2.0,0.0,0.0,6.0,14.0,6.857142857142857,14.0,0.0,0.0,10.57142857142857,13.0,6.36734693877551,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,3.0,1.4693877551020407,3.0,0.0,3.0,3.4285714285714284,8.0,3.918367346938775,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857142,5.0,2.4489795918367347,8.0,3.0,3.0,17.95357142857143,7.431249999999999,3.639795918367346,22.2,14.76875,14.76875,3.6782857142857144,6.437,3.152816326530612,6.437,0.0,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,194.0,194.0,194.0,0.1891891891891892,0.16216216216216214,0.08108108108108107,0.5675675675675675,1.0,0.5308815576053358,0.260023620051593,2209.0
4.0,0.674199862463242,0.6424887831565413,0.636620896755145,0.6363779858054668,0.6363638675017719,11.454545454545453,21.0,4.479338842975206,29.0,8.0,8.0,76.45454545454545,85.0,15.801652892561982,87.0,2.0,87.0,23.67991757090909,47.5466,9.900685688595042,63.546,15.9994,15.9994,249.71272727272728,1302.97,248.0707438016529,1357.77,54.8,54.8,14.0,15.0,2.909090909090909,16.0,1.0,16.0,2.454545454545454,2.0,0.5785123966942147,4.0,2.0,2.0,88.54545454545455,100.0,28.694214876033058,166.0,66.0,66.0,2.8445454545454547,2.51,0.7578512396694215,3.44,0.93,3.44,1.8181818181818181,1.0,0.2975206611570248,2.0,1.0,2.0,3.090909090909091,4.0,1.15702479338843,4.0,0.0,4.0,0.9090909090909092,10.0,1.6528925619834711,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.818181818181818,10.0,1.1735537190082643,11.0,1.0,6.0,0.18181818181818182,1.0,0.2975206611570248,1.0,0.0,0.0,1.8181818181818181,3.0,0.6611570247933884,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.36363636363636365,3.0,1.0,2.0,13.56261904760909,20.1383333333,6.126536796522314,29.2433333333,9.105,9.105,0.29545454545454547,1.625,0.48347107438016534,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27272727272728,227.0,64.62809917355372,229.0,2.0,12.0,0.3125,0.53125,0.15625,0.0,0.0,0.792997622442975,0.23331356323832675,1064.0
4.0,0.6851187890446743,0.6512709390097272,0.6433897149777977,0.6428991651225585,0.6428582315699359,11.714285714285715,20.0,4.775510204081633,28.0,8.0,8.0,78.28571428571428,84.0,13.224489795918373,87.0,3.0,87.0,23.907684714285715,42.693999999999996,10.167794632653061,58.6934,15.9994,15.9994,250.68785714285715,1673.2,251.8558163265306,1728.0,54.8,54.8,14.285714285714286,15.0,2.5102040816326525,16.0,1.0,16.0,2.5,2.0,0.6428571428571428,4.0,2.0,2.0,88.71428571428571,137.0,29.204081632653057,203.0,66.0,66.0,2.875714285714286,2.62,0.7255102040816326,3.44,0.82,3.44,1.9285714285714286,1.0,0.13265306122448978,2.0,1.0,2.0,3.2142857142857144,4.0,1.010204081632653,4.0,0.0,4.0,0.5714285714285714,8.0,1.0612244897959184,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,9.0,0.9795918367346939,10.0,1.0,6.0,0.07142857142857142,1.0,0.1326530612244898,1.0,0.0,0.0,1.9285714285714286,3.0,0.5510204081632653,3.0,0.0,2.0,0.14285714285714285,2.0,0.2653061224489796,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,2.0,0.36734693877551017,3.0,1.0,2.0,16.64874149659286,64.00166666669999,10.603202137989797,73.1066666667,9.105,9.105,0.3482142857142857,1.625,0.5471938775510204,1.625,0.0,0.0,0.042528192857142856,0.5953947,0.07898092959183674,0.5953947,0.0,0.0,40.57142857142858,227.0,53.265306122448976,229.0,2.0,12.0,0.3375,0.5625,0.09999999999999999,0.0,1.0,0.8202341305415322,0.219784797512297,2927.0
3.0,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,13.333333333333332,30.0,7.111111111111111,38.0,8.0,8.0,79.77777777777777,86.0,15.95061728395062,94.0,8.0,87.0,28.280266666666666,71.62060000000001,16.37448888888889,87.62,15.9994,15.9994,191.33333333333331,995.2,190.81481481481478,1050.0,54.8,54.8,14.666666666666666,15.0,2.814814814814815,17.0,2.0,16.0,2.5555555555555554,3.0,0.7407407407407407,5.0,2.0,2.0,88.33333333333333,129.0,29.777777777777775,195.0,66.0,66.0,3.101111111111111,2.49,0.47802469135802483,3.44,0.95,3.44,2.0,0.0,0.0,2.0,2.0,2.0,3.7777777777777777,5.0,0.8395061728395061,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,5.0,0.8395061728395061,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555554,2.0,0.5925925925925926,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555554,2.0,0.5925925925925926,2.0,0.0,2.0,17.53944444444444,45.125,11.245925925925924,54.23,9.105,9.105,0.5539999999999999,2.493,0.8617777777777778,2.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22222222222222,213.0,46.96296296296296,225.0,12.0,12.0,0.34615384615384615,0.6538461538461539,0.0,0.0,1.0,0.7877573323062756,0.15727403944030702,2468.0
3.0,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,35.14285714285714,17.0,3.673469387755099,48.0,31.0,34.0,82.0,19.0,8.0,89.0,70.0,89.0,81.09957142857142,42.688,8.946122448979592,112.411,69.723,78.96,453.71999999999997,291.31,86.17714285714287,594.22,302.91,494.0,14.57142857142857,4.0,1.63265306122449,16.0,12.0,16.0,4.142857142857142,1.0,0.24489795918367308,5.0,4.0,4.0,124.0,24.0,5.7142857142857135,144.0,120.0,120.0,2.2157142857142853,0.8599999999999999,0.38204081632653053,2.55,1.69,2.55,2.0,0.0,0.0,2.0,2.0,2.0,2.571428571428571,4.0,1.6326530612244898,4.0,0.0,4.0,9.999999999999998,0.0,1.7763568394002505E-15,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57142857142857,4.0,1.63265306122449,16.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428571,5.0,1.387755102040816,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428571,5.0,1.387755102040816,5.0,0.0,2.0,22.984285714285715,7.0625,3.355102040816327,25.92,18.8575,25.92,0.4565714285714286,0.799,0.3913469387755102,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,54.0,180.0,45.71428571428571,194.0,14.0,14.0,0.13725490196078433,0.17647058823529413,0.6862745098039216,0.0,1.0,0.16881260156382916,0.06963175680308475,3012.0
4.0,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,12.25,22.0,4.875,30.0,8.0,8.0,62.375,85.0,30.1875,87.0,2.0,87.0,25.43032982,49.380599999999994,10.65121009,65.38,15.9994,15.9994,417.5775,1632.2,386.13125,1687.0,54.8,54.8,11.5,15.0,5.25,16.0,1.0,16.0,2.625,2.0,0.625,4.0,2.0,2.0,103.625,100.0,37.625,166.0,66.0,66.0,2.39625,2.51,1.04375,3.44,0.93,3.44,1.75,1.0,0.375,2.0,1.0,2.0,2.25,4.0,1.75,4.0,0.0,4.0,1.25,10.0,2.1875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,11.0,2.4375,12.0,1.0,6.0,0.25,1.0,0.375,1.0,0.0,0.0,1.5,4.0,1.125,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,4.0,0.8125,4.0,0.0,2.0,16.163333333325,20.1383333333,7.60916666665625,29.2433333333,9.105,9.105,0.096625,0.773,0.16909375000000001,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.875,217.0,103.875,229.0,12.0,12.0,0.3333333333333333,0.42857142857142855,0.23809523809523808,0.0,1.0,0.792997622442975,0.34423257102138055,3147.0
4.0,0.693888666488711,0.6697389066833045,0.6667180990593994,0.6666676873034317,0.6666666699743009,30.666666666666664,73.0,30.22222222222222,81.0,8.0,8.0,77.44444444444444,39.0,12.74074074074074,87.0,48.0,87.0,73.90750888888888,188.38389999999998,77.21081185185184,204.3833,15.9994,15.9994,876.7555555555555,3640.2,1162.553086419753,3695.0,54.8,54.8,13.333333333333332,11.0,3.555555555555556,16.0,5.0,16.0,3.333333333333333,4.0,1.7777777777777777,6.0,2.0,2.0,97.0,104.0,41.33333333333333,170.0,66.0,66.0,2.902222222222222,1.94,0.717037037037037,3.44,1.5,3.44,2.0,0.0,0.0,2.0,2.0,2.0,2.7777777777777777,4.0,1.6296296296296298,4.0,0.0,4.0,1.8888888888888888,10.0,2.518518518518518,10.0,0.0,0.0,4.666666666666666,14.0,6.222222222222221,14.0,0.0,0.0,11.333333333333332,21.0,7.11111111111111,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,5.0,0.8395061728395062,5.0,0.0,2.0,1.4444444444444442,7.0,2.2469135802469133,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,5.0,1.7777777777777777,7.0,2.0,2.0,12.856666666666666,17.805,5.002222222222221,26.91,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44444444444444,217.0,91.25925925925925,229.0,12.0,12.0,0.17647058823529413,0.2450980392156863,0.16666666666666669,0.4117647058823529,1.0,0.6097235715364788,0.21864234338307362,1564.0
3.0,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,25.600000000000005,74.0,22.560000000000002,82.0,8.0,8.0,77.0,44.0,13.600000000000001,87.0,43.0,87.0,60.61304,191.20059999999998,58.634783999999996,207.2,15.9994,15.9994,541.202,1886.2,583.6823999999999,1941.0,54.8,54.8,13.2,12.0,3.6800000000000006,16.0,4.0,16.0,3.2,4.0,1.44,6.0,2.0,2.0,100.80000000000001,94.0,41.760000000000005,160.0,66.0,66.0,2.838,1.9,0.7223999999999999,3.44,1.54,3.44,2.0,0.0,0.0,2.0,2.0,2.0,2.8,4.0,1.44,4.0,0.0,4.0,2.4,10.0,3.04,10.0,0.0,0.0,2.8000000000000003,14.0,4.48,14.0,0.0,0.0,10.0,24.0,7.200000000000001,28.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.8,4.0,0.0,2.0,1.6,8.0,2.5600000000000005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6000000000000005,6.0,1.92,8.0,2.0,2.0,14.423000000000002,19.005,6.381600000000001,28.11,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,4.50666666666E-6,2.25333333333E-5,7.210666666655999E-6,2.25333333333E-5,0.0,0.0,91.00000000000001,213.0,94.80000000000001,225.0,12.0,12.0,0.2,0.27999999999999997,0.24,0.28,1.0,0.5944454949366794,0.2178486277667269,2384.0
3.0,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,25.333333333333332,51.0,22.444444444444443,59.0,8.0,25.333333333333332,65.66666666666666,76.0,32.44444444444444,93.0,17.0,65.66666666666667,58.63515106666666,124.90825,54.848332622222216,140.90765,15.9994,58.63515106666667,437.4333333333333,1150.5,511.0444444444444,1204.0,53.5,437.43333333333334,12.0,14.0,6.0,17.0,3.0,12.0,3.333333333333333,4.0,1.7777777777777777,6.0,2.0,3.3333333333333335,108.66666666666666,146.0,62.888888888888886,203.0,57.0,108.66666666666667,2.8499999999999996,2.85,1.1466666666666667,3.98,1.13,2.85,2.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.3333333333333333,3.0,0.0,1.0,6.0,2.0,0.6666666666666666,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,11.0,4.888888888888889,11.0,0.0,3.6666666666666665,4.666666666666666,10.0,4.222222222222221,11.0,1.0,4.666666666666667,18.162499999999998,26.569999999999997,11.674999999999997,35.675,9.105,18.162499999999998,0.6566666666666666,1.97,0.8755555555555555,1.97,0.0,0.6566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,73.66666666666666,182.0,80.22222222222221,194.0,12.0,73.66666666666667,0.3333333333333333,0.5,0.0,0.16666666666666666,1.0,0.868746537906099,0.3723639696331143,1054.0
3.0,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,36.666666666666664,52.0,22.444444444444443,55.0,3.0,53.0,49.166666666666664,95.0,46.83333333333333,96.0,1.0,96.0,87.91681031666667,125.9644519,53.98387354444444,132.9054519,6.941,126.90447,394.91999999999996,152.10000000000002,39.17999999999998,453.69,301.59,386.85,9.0,16.0,8.0,17.0,1.0,17.0,4.166666666666666,4.0,1.4444444444444446,6.0,2.0,5.0,152.83333333333331,116.0,30.388888888888875,244.0,128.0,139.0,1.7883333333333333,1.87,0.8716666666666667,2.66,0.79,2.66,1.5,1.0,0.5,2.0,1.0,2.0,2.5,5.0,2.5,5.0,0.0,5.0,5.0,10.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,17.0,1.0,17.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,46.332777777766665,99.1716666667,23.14407407407778,115.765,16.5933333333,43.015,0.531,1.062,0.5309999999999999,1.062,0.0,1.062,0.0,0.0,0.0,0.0,0.0,0.0,146.5,165.0,82.5,229.0,64.0,64.0,0.16666666666666666,0.2777777777777778,0.5555555555555556,0.0,1.0,0.5828147870350189,0.2668633314865976,457.0
3.0,0.6201736729460423,0.5415831243625748,0.4940882401428251,0.47808074663516403,0.46850115020276184,9.0,24.0,5.538461538461538,27.0,3.0,8.0,49.46153846153846,86.0,37.27810650887574,87.0,1.0,87.0,19.12059923076923,51.992194999999995,12.250029467455622,58.933195,6.941,15.9994,471.78846153846155,1713.2,398.83431952662727,1768.0,54.8,54.8,9.153846153846153,15.0,6.319526627218936,16.0,1.0,16.0,2.3076923076923075,2.0,0.5207100591715975,4.0,2.0,2.0,99.07692307692308,62.0,30.532544378698226,128.0,66.0,66.0,2.253846153846154,2.46,1.0949112426035503,3.44,0.98,3.44,1.6153846153846154,1.0,0.47337278106508873,2.0,1.0,2.0,1.8461538461538463,4.0,1.9881656804733727,4.0,0.0,4.0,1.076923076923077,7.0,1.822485207100592,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538461538461538,8.0,2.721893491124261,9.0,1.0,6.0,0.38461538461538464,1.0,0.4733727810650888,1.0,0.0,0.0,0.9230769230769231,2.0,0.9940828402366864,2.0,0.0,2.0,0.46153846153846156,3.0,0.7810650887573964,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307694,2.0,0.5917159763313609,3.0,1.0,2.0,12.1605128205,7.488333333299998,3.409861932923077,16.5933333333,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.23822633846153848,1.5484712,0.40315226508875746,1.5484712,0.0,0.0,123.46153846153847,217.0,102.88757396449705,229.0,12.0,12.0,0.3559322033898305,0.4067796610169492,0.23728813559322037,0.0,0.0,0.7797297329475583,0.3632470538052444,297.0
3.0,0.7337993857053428,0.7010601383073748,0.6928788943947558,0.6923529263854064,0.6923088647477684,21.53846153846154,45.0,18.745562130177518,53.0,8.0,8.0,88.15384615384615,21.0,3.621301775147925,96.0,75.0,87.0,49.19430846153846,110.90507000000001,45.96218094674556,126.90447,15.9994,15.9994,160.26923076923077,374.95,146.03431952662723,429.75,54.8,54.8,16.0,4.0,0.46153846153846156,17.0,13.0,16.0,2.9230769230769234,3.0,1.2781065088757397,5.0,2.0,2.0,88.6923076923077,76.0,31.42011834319527,142.0,66.0,66.0,3.1323076923076925,1.66,0.4260355029585798,3.44,1.78,3.44,2.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,0.46153846153846156,5.0,1.0,4.0,3.076923076923077,10.0,4.260355029585799,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.076923076923077,11.0,4.260355029585799,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.46153846153846156,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.46153846153846156,5.0,1.0,2.0,18.096153846153847,33.91,12.449289940828404,43.015,9.105,9.105,0.2450769230769231,1.062,0.37704142011834324,1.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.769230769230774,127.0,30.14201183431953,139.0,12.0,12.0,0.22033898305084745,0.4406779661016949,0.33898305084745767,0.0,1.0,0.4978718936931531,0.1043611871672353,2190.0
4.0,0.6186404847588913,0.5699919822255657,0.5567592174449368,0.5556875249643823,0.5555613920796212,13.999999999999998,48.0,11.555555555555554,51.0,3.0,8.0,65.11111111111111,86.0,28.74074074074074,87.0,1.0,87.0,31.020555555555553,114.819,27.392197530864195,121.76,6.941,15.9994,382.54777777777775,1302.97,364.16419753086416,1357.77,54.8,54.8,12.0,15.0,5.111111111111111,16.0,1.0,16.0,2.5555555555555554,3.0,0.8641975308641975,5.0,2.0,2.0,95.22222222222223,73.0,32.46913580246914,139.0,66.0,66.0,2.5677777777777777,2.46,0.9691358024691359,3.44,0.98,3.44,1.6666666666666667,1.0,0.4444444444444444,2.0,1.0,2.0,2.555555555555556,4.0,1.7037037037037037,4.0,0.0,4.0,2.2222222222222223,10.0,3.45679012345679,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444444444444445,14.0,2.9135802469135803,15.0,1.0,6.0,0.3333333333333333,1.0,0.4444444444444445,1.0,0.0,0.0,1.4444444444444444,3.0,0.962962962962963,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,2.0,0.5185185185185185,3.0,1.0,2.0,13.482407407399998,22.455,5.399876543199999,31.56,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,217.0,98.88888888888889,229.0,12.0,12.0,0.25862068965517243,0.39655172413793105,0.3448275862068966,0.0,0.0,0.7797297329475583,0.31688790907591846,2428.0
3.0,0.6863485850246136,0.6461085146520509,0.636847546393112,0.6363918918735771,0.6363640977380328,18.0,31.0,12.727272727272727,39.0,8.0,8.0,71.9090909090909,75.0,21.78512396694215,87.0,12.0,87.0,39.55340909090909,72.90645,29.977829752066114,88.90585,15.9994,15.9994,582.2181818181818,1744.2,671.2595041322315,1799.0,54.8,54.8,13.272727272727273,13.0,3.735537190082644,16.0,3.0,16.0,2.909090909090909,3.0,1.15702479338843,5.0,2.0,2.0,98.36363636363637,124.0,41.190082644628106,190.0,66.0,66.0,2.7763636363636364,2.2199999999999998,0.8446280991735537,3.44,1.22,3.44,2.0,0.0,0.0,2.0,2.0,2.0,2.909090909090909,4.0,1.3884297520661155,4.0,0.0,4.0,2.0,10.0,2.909090909090909,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.909090909090909,11.0,2.578512396694215,14.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.7272727272727273,4.0,0.0,2.0,1.6363636363636365,9.0,2.677685950413223,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636367,7.0,2.0826446280991737,9.0,2.0,2.0,15.861363636363635,23.26,8.59900826446281,32.365,9.105,9.105,0.06963636363636364,0.383,0.11395041322314049,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.81818181818183,213.0,91.40495867768595,225.0,12.0,12.0,0.2894736842105263,0.4210526315789474,0.2894736842105263,0.0,1.0,0.7083205926780534,0.2660775401885511,2440.0
