formula_pretty,material_id,total,e_ij_max,track_id,index,crystal_system,point_group
RbBe2BO3F2,mp-7323,"[[-0.009, 0.009, 0.0, -0.017, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.017, 0.009], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.021052851130917292,1993,0,Tetragonal,-4
K2NaMo(OF)3,mp-690372,"[[0.0, 0.0, 0.0, 0.0, 0.042, 0.0], [0.0, 0.0, 0.0, 0.042, 0.0, 0.0], [-0.113, -0.113, 0.752, 0.0, 0.0, 0.0]]",0.7682276845911927,1994,0,Cubic,23
Li2NiBO4,mp-754059,"[[0.0, 0.0, 0.0, -0.044, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.162, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.065]]",0.16221,1995,0,Hexagonal,6mm
Li2MnP2O7,mp-850195,"[[0.0, 0.0, 0.0, 0.248, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.184, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.184]]",0.24822999999999998,1996,0,Tetragonal,-42m
H3BrO,mp-625509,"[[0.0, 0.0, 0.0, 0.0, -0.008, -0.038], [-0.038, 0.038, 0.0, -0.008, 0.0, 0.0], [-0.263, -0.263, -0.053, 0.0, 0.0, 0.0]]",0.37520365176794945,1997,0,Trigonal,3
CsCrP2S7,mp-1103473,"[[0.0, 0.0, 0.0, -0.227, 0.0, -0.086], [-0.192, 0.152, 0.057, 0.0, -0.27, 0.0], [0.0, 0.0, 0.0, -0.056, 0.0, 0.138]]",0.36895999317339245,1998,0,Hexagonal,6mm
NaNdPCO7,mp-767688,"[[0.0, 0.0, 0.0, 0.161, 0.0, 0.984], [0.476, -0.193, -0.124, 0.0, -0.066, 0.0], [0.0, 0.0, 0.0, 0.104, 0.0, 0.367]]",1.0665346571164211,1999,0,Hexagonal,6mm
Li2NiP2O7,mp-779070,"[[0.0, 0.0, 0.0, 0.042, 0.0, 0.45], [0.193, -0.277, -0.17, 0.0, 0.07, 0.0], [0.0, 0.0, 0.0, 1.354, 0.0, 5.124]]",5.318160548552844,2000,0,Orthorhombic,mm2
Cd(GaS2)2,mp-4452,"[[0.0, 0.0, 0.0, -0.12, -0.065, 0.0], [0.0, 0.0, 0.0, 0.065, -0.12, 0.0], [-0.034, 0.034, 0.0, 0.0, 0.0, -0.159]]",0.1664137122629342,2001,0,Monoclinic,2
Li2CrFeO4,mp-754901,"[[0.0, 0.0, 0.0, 0.0, -0.098, 0.0], [0.0, 0.0, 0.0, 0.098, 0.0, 0.0], [-0.683, 0.683, 0.0, 0.0, 0.0, 0.0]]",0.965434101557429,2002,0,Cubic,-43m
Li3PO4,mp-13725,"[[0.0, 0.0, 0.0, 0.0, -0.189, 0.0], [0.0, 0.0, 0.0, -0.191, 0.0, 0.0], [-0.28, -0.277, 0.529, 0.0, 0.0, 0.0]]",0.6597003841896713,2003,0,Tetragonal,-42m
Ca5Al6O14,mp-17694,"[[0.0, 0.0, 0.0, 0.0, -0.073, 0.0], [0.0, 0.0, 0.0, -0.218, 0.0, 0.0], [-0.112, 0.049, -0.054, 0.0, 0.0, 0.0]]",0.2181189158960418,2004,0,Hexagonal,6mm
Li5VO3F2,mp-753535,"[[0.0, 0.0, 0.0, 0.0, 0.031, -0.01], [0.298, -0.098, 0.194, -0.111, 0.0, 0.0], [-0.461, 0.66, 0.147, 0.22, 0.0, 0.0]]",0.883264743666866,2005,0,Orthorhombic,mm2
SbSO4F3,mp-769377,"[[0.0, 0.0, 0.0, -0.037, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.103]]",0.10343999999999999,2006,0,Trigonal,32
AlAs,mp-8881,"[[0.0, 0.0, 0.0, 0.0, -0.001, 0.0], [0.0, 0.0, 0.0, -0.001, 0.0, 0.0], [-0.015, -0.015, -0.019, 0.0, 0.0, 0.0]]",0.028218578986193753,2007,0,Orthorhombic,mm2
Ca(SmS2)2,mp-36100,"[[0.0, 0.0, 0.0, -0.367, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.367, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.352]]",0.36677,2008,0,Monoclinic,2
Na2PO3F,mp-12159,"[[0.0, 0.0, 0.0, 0.024, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.031, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.071]]",0.0713,2009,0,Trigonal,3m
Ag6Mo2ClO7F3,mp-553919,"[[0.0, 0.0, 0.0, 0.0, 0.095, -0.038], [-0.038, 0.038, 0.0, 0.095, 0.0, 0.0], [-0.1, -0.1, 0.142, 0.0, 0.0, 0.0]]",0.2005952265134943,2010,0,Orthorhombic,mm2
Tb2YbS4,mp-673682,"[[0.0, 0.0, 0.0, 0.348, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.423, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.423]]",0.4226550000000001,2011,0,Orthorhombic,222
Al4CO4,mp-13703,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.25], [0.076, -0.027, -0.674, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.502, 0.0, 0.0]]",0.6789705445558931,2012,0,Cubic,-43m
Be(CN)2,mp-35687,"[[0.0, 0.0, 0.0, 0.0, -0.004, 0.0], [0.0, 0.0, 0.0, -0.004, 0.0, 0.0], [-0.008, -0.008, -0.035, 0.0, 0.0, 0.0]]",0.03631513596284612,2013,0,Hexagonal,6mm
LiVF6,mp-753212,"[[0.0, 0.0, 0.0, 0.0, 0.126, 0.128], [0.128, -0.128, 0.0, 0.126, 0.0, 0.0], [0.648, 0.648, 0.251, 0.0, 0.0, 0.0]]",0.9498973284518828,2014,0,Cubic,-43m
NdH3(CO2)3,mp-23837,"[[0.0, 0.0, 0.0, 0.0, 0.151, 0.174], [0.174, -0.174, 0.0, 0.151, 0.0, 0.0], [-0.046, -0.046, 0.234, 0.0, 0.0, 0.0]]",0.2888658562249984,2015,0,Tetragonal,4mm
MoSe2,mp-1023934,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.215], [0.215, -0.215, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.3035644582353794,2016,0,Trigonal,3m
K2ZnCl4,mp-618177,"[[0.0, 0.0, 0.0, 0.0, -0.006, 0.0], [0.0, 0.0, 0.0, 0.003, 0.0, 0.0], [0.257, 0.028, 0.075, 0.0, 0.0, 0.0]]",0.26891210497112245,2017,0,Monoclinic,2
Sr4Cl6O,mp-23321,"[[0.0, 0.0, 0.0, 0.0, -0.083, 0.0], [0.0, 0.0, 0.0, -0.083, 0.0, 0.0], [-0.055, -0.055, 0.155, 0.0, 0.0, 0.0]]",0.17380090304713613,2018,0,Orthorhombic,mm2
Zn(HO)2,mp-697146,"[[0.0, 0.0, 0.0, 0.084, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.173, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.082]]",0.17286999999999997,2019,0,Tetragonal,-4
Na6CoS4,mp-5481,"[[0.0, 0.0, 0.0, 0.0, -0.124, 0.0], [0.0, 0.0, 0.0, -0.124, 0.0, 0.0], [-0.159, -0.159, 0.454, 0.0, 0.0, 0.0]]",0.5068792411413202,2020,0,Orthorhombic,mm2
PNO,mp-760506,"[[0.074, 0.009, -0.048, 0.002, -0.043, -0.044], [-0.061, -0.017, -0.044, 0.01, -0.006, -0.003], [-0.079, -0.025, 0.004, -0.049, -0.06, 0.002]]",0.13554202786907857,2021,0,Tetragonal,-4
Ba3NbGa3(SiO7)2,mp-12881,"[[-0.498, 0.498, 0.0, -0.042, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.042, 0.498], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.7059643816426538,2022,0,Monoclinic,2
Mn3Cr(PO4)4,mp-774508,"[[0.068, 0.088, 0.042, 0.0, -0.048, 0.0], [0.0, 0.0, 0.0, -0.03, 0.0, 0.289], [-0.166, -0.326, -0.128, 0.0, 0.064, 0.0]]",0.4119658649497398,2023,0,Triclinic,1
Ga2CoS4,mp-4152,"[[0.0, 0.0, 0.0, 0.02, -0.128, 0.0], [0.0, 0.0, 0.0, 0.128, 0.02, 0.0], [-0.072, 0.072, 0.0, 0.0, 0.0, 0.0]]",0.12957865265930188,2024,0,Tetragonal,4mm
Li3CrO4,mp-770632,"[[0.0, 0.0, 0.0, 0.0, -0.335, 0.0], [0.0, 0.0, 0.0, -0.648, 0.0, 0.0], [-0.382, -0.536, 1.029, 0.0, 0.0, 0.0]]",1.221519666890386,2025,0,Trigonal,3
KMgBO3,mp-1191101,"[[0.0, 0.0, 0.0, -0.144, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.144, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.144]]",0.14386999999999994,2026,0,Orthorhombic,mm2
KCa(PO3)3,mp-11625,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.095], [0.095, -0.095, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.13391542183629632,2027,0,Orthorhombic,mm2
CuAsSe2,mp-29643,"[[0.0, 0.0, 0.0, 0.0, -0.483, 0.933], [0.933, -0.933, 0.0, -0.483, 0.0, 0.0], [-0.393, -0.393, 0.113, 0.0, 0.0, 0.0]]",1.4043291021450122,2028,0,Triclinic,1
Na3AsH14SO10,mp-721287,"[[0.0, 0.0, 0.0, -0.103, 0.0, -0.618], [-0.411, -0.066, -0.208, 0.0, -0.132, 0.0], [0.0, 0.0, 0.0, -0.115, 0.0, -0.435]]",0.7704463018109667,2029,0,Cubic,23
Na4SnS4,mp-29628,"[[0.0, 0.0, 0.0, -0.06, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.142, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.142]]",0.1422,2030,0,Monoclinic,m
Li2ZnGe,mp-12411,"[[0.0, 0.0, 0.0, -1.249, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1.249, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.249]]",1.2487100000000018,2031,0,Cubic,-43m
Ga5(PS)3,mp-676038,"[[-0.016, -0.045, 0.167, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.154], [0.0, 0.0, 0.0, 0.0, 0.363, 0.0]]",0.36297999999999997,2032,0,Trigonal,3m
BaGaH5,mp-1540000,"[[0.0, 0.0, 0.0, 0.0, -0.09, 0.0], [0.0, 0.0, 0.0, 0.129, 0.0, 0.0], [0.064, 0.15, -0.181, 0.0, 0.0, 0.0]]",0.24418246357738418,2033,0,Orthorhombic,222
Na3GePCO7,mp-756494,"[[0.0, 0.0, 0.0, -0.235, 0.0, -0.392], [-0.336, 0.101, -0.078, 0.0, -0.227, 0.0], [0.0, 0.0, 0.0, -0.198, 0.0, 0.115]]",0.45760655538105616,2034,0,Hexagonal,-6m2
KZnSb,mp-10161,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.217], [0.217, -0.217, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.30665100186108735,2035,0,Tetragonal,4mm
LiAlTe2,mp-4586,"[[0.0, 0.0, 0.0, -0.034, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.034, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.06]]",0.060217065869708,2036,0,Triclinic,1
GeSe2,mp-10074,"[[0.0, 0.0, 0.0, -0.136, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.136, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.063]]",0.13557999999999998,2037,0,Orthorhombic,mm2
Rb3SbSe3,mp-17912,"[[0.0, 0.0, 0.0, 0.048, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.048, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.048]]",0.047540000000000006,2038,0,Orthorhombic,222
NaH9O5,mp-626165,"[[-0.003, -0.047, -0.014, -0.1, -0.062, -0.111], [-0.127, -0.164, -0.082, -0.033, 0.027, 0.031], [-0.071, 0.18, 0.035, 0.334, 0.014, 0.173]]",0.4564253431499072,2039,0,Monoclinic,m
CdSeO4,mp-772052,"[[0.849, -0.873, 0.795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.287], [0.0, 0.0, 0.0, 0.0, -0.118, 0.0]]",1.454782162593424,2040,0,Cubic,-43m
AlAgS2,mp-7885,"[[0.0, 0.0, 0.0, 0.0, -0.375, -1.599], [-1.599, 1.599, 0.0, -0.375, 0.0, 0.0], [0.055, 0.055, -0.463, 0.0, 0.0, 0.0]]",2.292166883781338,2041,0,Trigonal,3
VOF3,mp-753525,"[[0.0, 0.0, 0.0, -0.053, 0.354, 0.0], [0.0, 0.0, 0.0, 0.354, 0.053, 0.0], [0.804, 0.804, 0.704, 0.0, 0.0, 0.0]]",1.3380510161798762,2042,0,Orthorhombic,mm2
Ca4Al6SO12,mp-8876,"[[0.0, 0.0, 0.0, -0.459, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.459, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.459]]",0.45910976296510275,2043,0,Orthorhombic,222
AgHgAsS3,mp-6215,"[[0.001, -0.641, -0.719, 0.0, 0.307, 0.0], [0.0, 0.0, 0.0, -0.506, 0.0, -0.524], [0.143, -0.478, 0.693, 0.0, -0.716, 0.0]]",1.2484676121615772,2044,0,Trigonal,3m
CuH6SO7,mp-707170,"[[0.584, 0.065, 0.194, 0.0, -0.079, 0.0], [0.0, 0.0, 0.0, 0.1, 0.0, 0.082], [-0.407, 0.118, -0.319, 0.0, 0.069, 0.0]]",0.7999487976637019,2045,0,Tetragonal,-42m
Li2TiCoO4,mp-761572,"[[0.0, 0.0, 0.0, 0.0, 0.108, 0.0], [0.0, 0.0, 0.0, -0.108, 0.0, 0.0], [0.927, -0.927, 0.0, 0.0, 0.0, 0.0]]",1.310947688048612,2046,0,Triclinic,1
Mo3H24C8S13N2,mp-40157,"[[-0.043, 0.043, 0.0, 0.0, 0.094, 0.0], [0.0, 0.0, 0.0, 0.094, 0.0, 0.043], [0.091, 0.091, -0.014, 0.0, 0.0, 0.0]]",0.1288286940087506,2047,0,Orthorhombic,mm2
KGa3,mp-181,"[[0.0, 0.0, 0.0, 0.0, 0.15, 0.0], [0.0, 0.0, 0.0, -0.15, 0.0, 0.0], [-0.079, 0.079, 0.0, 0.0, 0.0, 0.0]]",0.15029105254068936,2048,0,Orthorhombic,222
YBiO3,mp-768221,"[[0.0, 0.0, 0.0, 0.0, -2.324, 2.995], [2.995, -2.995, 0.0, -2.324, 0.0, 0.0], [-3.102, -3.102, -1.267, 0.0, 0.0, 0.0]]",4.83072729983833,2049,0,Monoclinic,m
Sm4FeSe6O,mp-17271,"[[0.0, 0.0, 0.0, 0.0, -0.344, 0.0], [0.0, 0.0, 0.0, -0.344, 0.0, 0.0], [-0.205, -0.205, -0.159, 0.0, 0.0, 0.0]]",0.34374502019392944,2050,0,Orthorhombic,222
Li2H2SeO5,mp-753960,"[[0.0, 0.0, 0.0, -0.019, 0.0, -0.105], [-0.102, 0.122, -0.086, 0.0, 0.036, 0.0], [0.0, 0.0, 0.0, -0.04, 0.0, -0.023]]",0.1843861320707173,2051,0,Cubic,-43m
BeSe,mp-1541,"[[0.0, 0.0, 0.0, -0.2, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.2, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.2]]",0.19981562818706083,2052,0,Orthorhombic,mm2
CaF2,mp-560030,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.356], [0.707, -0.572, -0.02, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.126, 0.0, 0.0]]",0.9093868357855198,2053,0,Monoclinic,m
ScNiP,mp-961675,"[[0.0, 0.0, 0.0, -0.799, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.799, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.799]]",0.7992500000000006,2054,0,Tetragonal,4
Nd2PbS4,mp-675620,"[[0.0, 0.0, 0.0, 0.515, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.316, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.316]]",0.5147500000000002,2055,0,Monoclinic,m
LiVF4,mp-755244,"[[-0.01, 0.085, 0.085, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.001], [0.0, 0.0, 0.0, 0.0, 0.001, 0.0]]",0.1207154310765612,2056,0,Tetragonal,-42m
KTe,mp-1554,"[[-0.019, 0.019, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.019], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.02711047264789641,2057,0,Cubic,23
SiO2,mp-7029,"[[0.0, 0.0, 0.0, -0.003, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.003, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0025699999999999994,2058,0,Monoclinic,m
Li3MnOF4,mp-753509,"[[-0.522, 0.353, -0.098, 0.0, 0.039, 0.0], [0.0, 0.0, 0.0, 0.295, 0.0, -0.082], [0.097, -0.24, 1.156, 0.0, -0.19, 0.0]]",1.2246118775027328,2059,0,Trigonal,32
CrFe(BiO3)2,mp-551086,"[[-0.192, 0.192, 0.0, 0.142, -1.658, 0.912], [0.912, -0.912, 0.0, -1.658, -0.142, 0.192], [-1.755, -1.755, -2.771, 0.0, 0.0, 0.0]]",3.7198031660022393,2060,0,Trigonal,3
Li2MgGeO4,mp-1210797,"[[0.0, 0.0, 0.0, 0.0, 0.445, 0.0], [0.0, 0.0, 0.0, 0.442, 0.0, 0.0], [0.609, 0.615, -1.238, 0.0, 0.0, 0.0]]",1.5108295290998255,2061,0,Orthorhombic,mm2
Li3P7,mp-28336,"[[0.0, 0.0, 0.0, 0.112, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.127, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.112]]",0.12725999999999998,2062,0,Cubic,-43m
Li2CrSiO4,mp-752524,"[[0.0, 0.0, 0.0, 0.0, 0.269, 0.0], [0.0, 0.0, 0.0, 0.166, 0.0, 0.0], [0.174, 0.622, -0.916, 0.0, 0.0, 0.0]]",1.1205957408157814,2063,0,Monoclinic,2
PbO,mp-550714,"[[0.0, 0.0, 0.0, 0.0, 0.058, 0.0], [0.0, 0.0, 0.0, 0.045, 0.0, 0.0], [0.342, 0.033, 0.991, 0.0, 0.0, 0.0]]",1.0493046764881973,2064,0,Trigonal,32
LiMnO2,mp-25542,"[[0.246, -0.398, -0.302, 0.0, -0.427, 0.0], [0.0, 0.0, 0.0, -0.362, 0.0, -0.187], [-0.205, 0.174, 0.448, 0.0, 0.045, 0.0]]",0.8237007982864905,2065,0,Cubic,-43m
LiCrO2,mp-753227,"[[0.0, 0.0, 0.0, 0.0, 1.434, 0.0], [0.0, 0.0, 0.0, 1.434, 0.0, 0.0], [0.427, 0.427, 0.23, 0.0, 0.0, 0.0]]",1.434160224114465,2066,0,Orthorhombic,mm2
H3N,mp-779689,"[[0.0, 0.0, 0.0, 0.012, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.012, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.012]]",0.012009999999999995,2067,0,Orthorhombic,mm2
NaGaTe2,mp-1094098,"[[0.0, 0.0, 0.0, -0.37, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.37, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.674]]",0.6741394293391785,2068,0,Orthorhombic,mm2
Li7Cr2O8,mp-757971,"[[0.483, 0.877, 0.149, 0.071, 0.564, 0.638], [0.342, 0.504, 0.242, 0.135, 0.464, 0.649], [0.085, 0.172, -0.006, 0.072, -0.061, -0.125]]",1.6707941010617495,2069,0,Cubic,-43m
Li3Co3OF7,mp-758755,"[[0.0, 0.0, 0.0, 0.0, -0.067, 0.057], [0.057, -0.057, 0.0, -0.067, 0.0, 0.0], [-0.084, -0.084, 0.081, 0.0, 0.0, 0.0]]",0.1435594207984978,2070,0,Trigonal,3m
Sm3NbS3O4,mp-16135,"[[-0.013, 0.226, 0.324, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.035], [0.0, 0.0, 0.0, 0.0, 0.093, 0.0]]",0.39471414390670106,2071,0,Triclinic,1
In7GeIrO8,mp-558992,"[[0.0, 0.0, 0.0, -0.368, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.368, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.368]]",0.367888204194995,2072,0,Tetragonal,4mm
